Initial_Brix_Level,Initial_Weight,Initial_Damage_Score,Avg_Temp_C,Avg_Humidity_%,Age_at_Measurement,Remaining_Shelf_Life_Days,Harvest_Month,Harvest_Day_of_Week,Harvest_Quarter,Measurement_Month,Days_Since_Harvest,Harvest_Season,Temp_Humidity_Interaction,Weight_Damage_Ratio,Brix_Weight_Ratio,Temp_Squared,Humidity_Squared,Damage_Squared,Quality_Score,Storage_Stress_Score,Pretreatment_none,Pretreatment_pre-cooled,Pretreatment_washed,Pretreatment_waxed,Packaging_loose,Packaging_perforated_bag,Packaging_sealed_punnet,Produce_Type_Target_Enc,Produce_Type_Label,Is_Expired
15.5,194.4,0.9,8.739241209958957,90.58798069497888,46,0.0,9,2,3,11,46,3,791.6702140165258,102.31578947368422,0.07932446264073695,76.37433692584489,8206.182246393866,0.81,0.5998503305950712,0.6148156513664567,False,False,True,False,False,True,False,10.446048244642883,2,1
7.7,303.9,3.93,8.80858636735753,71.43449178148033,20,0.0,10,2,4,11,20,3,629.2368904654611,61.64300202839757,0.02525418169891768,77.59119379119691,5102.886616078381,15.4449,0.34526880384692443,0.5203326774923418,True,False,False,False,True,False,False,0.4332280768364311,12,1
6.2,191.9,1.44,6.282372803367829,88.36920437564713,22,0.0,10,6,4,11,22,3,555.1682862248189,78.64754098360656,0.0321410057024365,39.46820804049575,7809.116281984891,2.0736,0.46214762572630735,0.5582135384218777,False,True,False,False,False,True,False,1.5981011013434956,13,1
12.5,126.4,1.31,1.5616673305808284,65.26621161972966,51,0.0,9,4,3,11,51,3,101.92411047730667,54.71861471861472,0.09811616954474096,2.4388048514034506,4259.678379191335,1.7161000000000002,0.4961767581646965,0.3552576045827427,False,True,False,False,False,False,False,6.19632760179953,7,1
5.7,108.7,1.44,9.80356550085006,75.00186664634974,18,0.0,10,4,4,11,18,3,735.2857123535111,44.549180327868854,0.05195989061075661,96.1098965294575,5625.280000436829,2.0736,0.40713760769384894,0.5565994117440083,True,False,False,False,False,True,False,1.5981011013434956,13,1
6.7,116.4,1.55,9.245954427749826,75.34027411072232,33,0.0,10,3,4,11,33,3,696.5927410019186,45.64705882352942,0.057069846678023846,85.48767328002661,5676.156903078776,2.4025000000000003,0.4129659386896413,0.5479628968126327,True,False,False,False,False,False,False,1.5981011013434956,13,1
5.9,149.0,0.58,9.163236336658231,78.81966457524095,76,0.0,8,1,3,11,76,2,722.2432144790614,94.30379746835443,0.03933333333333334,83.96490016145377,6212.539523753493,0.3364,0.5021612101783209,0.5638276734533879,False,False,False,True,False,False,False,1.5981011013434956,13,1
12.4,155.0,1.31,8.187739608241479,66.65676954508417,33,7.320147951390395,10,2,4,11,33,3,545.76827216171,67.0995670995671,0.0794871794871795,67.03907989236633,4443.124926186461,1.7161000000000002,0.512367701863354,0.4849442082513527,False,True,False,False,False,True,False,10.446048244642883,2,0
4.2,271.5,0.37,12.378796715991898,41.901745747752855,28,17.99223757052575,10,6,4,11,28,3,518.6931926566106,198.17518248175182,0.015412844036697248,153.2346081358518,1755.7562967093245,0.1369,0.5755937487477459,0.4387994564183375,True,False,False,False,True,False,False,16.783241579967772,9,0
23.1,158.8,0.91,7.252207622736602,82.82873734948572,62,0.0,9,0,3,11,62,3,600.6912003875882,83.1413612565445,0.14455569461827283,52.594515403278876,6860.599730910091,0.8281000000000001,0.653651813263875,0.5484753185895127,False,False,True,False,False,False,True,0.7600357670307675,3,1
8.0,180.0,1.41,8.567063435844318,95.0,54,0.0,9,3,3,11,54,3,813.8710264052102,74.68879668049792,0.04419889502762431,73.39457591378066,9025.0,1.9880999999999998,0.4753947505509918,0.633686522959385,False,False,False,True,False,True,False,0.4332280768364311,12,1
6.0,177.4,0.32,6.937134631399715,86.92735165416414,9,7.0705382416070295,10,4,4,11,9,3,603.0267415759633,134.3939393939394,0.033632286995515695,48.12383689416526,7556.364465606714,0.1024,0.5410319374874775,0.5631323369719331,True,False,False,False,False,False,True,1.5981011013434956,13,0
11.5,233.5,3.49,4.721194329970724,83.45526099885211,9,32.4029709837008,10,4,4,11,9,3,394.0085050340075,52.00445434298441,0.04904051172707889,22.289675901347714,6964.780588386527,12.180100000000001,0.3761526347425366,0.5047263300873434,False,True,False,False,False,False,False,10.446048244642883,2,0
23.0,27.880000000000003,0.95,7.39902804480696,63.80453871616831,36,0.0,9,5,3,11,36,3,472.0915713469008,14.2974358974359,0.796398891966759,54.74561600783991,4071.0191607830207,0.9025,0.5707581646964537,0.4560738596544915,False,True,False,False,False,True,False,0.7600357670307675,3,1
6.8,176.4,1.95,15.226138685837334,78.78810529496593,47,2.6848040611123816,9,2,3,11,47,3,1199.6386180155062,59.79661016949152,0.038331454340473504,231.83529928035227,6207.565535970639,3.8024999999999998,0.41803085553997194,0.6759721729365186,False,False,False,True,False,True,False,16.783241579967772,9,0
12.4,235.2,1.88,9.172104916134677,69.28253958043939,27,11.065858228041211,10,0,4,11,27,3,635.4667218880435,81.66666666666667,0.05249788314987299,84.1275085925819,4800.070290715151,3.5343999999999998,0.514974474053296,0.51630631994197,True,False,False,False,False,False,False,10.446048244642883,2,0
10.6,138.1,0.65,12.936477749116092,71.95829560675897,50,0.0,9,0,3,11,50,3,930.8868899811556,83.6969696969697,0.07620416966211359,167.35245655337576,5177.996306629707,0.42250000000000004,0.537009416950511,0.5994120538263877,False,True,False,False,True,False,False,6.19632760179953,7,1
13.0,234.4,0.06,6.118341144722218,77.81009250281807,29,13.740062596068404,10,6,4,11,29,3,476.0686904346336,221.1320754716981,0.055225148683092605,37.43409836320078,6054.410495297104,0.0036,0.6660936084952915,0.5023796434879472,False,True,False,False,False,False,True,10.446048244642883,2,0
6.4,253.8,0.79,6.073222018599487,77.14826506116601,78,0.0,8,0,3,11,78,2,468.53854206622293,141.78770949720672,0.02511773940345369,36.88402568720162,5951.8548019479285,0.6241000000000001,0.5533545982768984,0.4982347709898761,False,True,False,False,False,True,False,16.783241579967772,9,1
4.9,170.3,0.03,14.91368791586932,45.6036296596163,64,0.0,8,6,3,11,64,2,680.1183005743993,165.33980582524273,0.028604786923525978,222.41808725194656,2079.6910381314356,0.0009,0.5489642556601884,0.5042623126600396,False,True,False,False,True,False,False,1.5981011013434956,13,1
30.0,146.6,2.37,0.9832506762980442,72.71661664700558,78,0.0,8,6,3,11,78,2,71.49866249627385,43.50148367952522,0.2032520325203252,0.9667818924405612,5287.706336587569,5.6169,0.5985186135043077,0.3817956985830574,False,False,True,False,False,False,True,10.446048244642883,2,1
8.0,179.8,1.63,-0.4361602849585564,78.216785413765,10,0.0,10,5,4,11,10,3,-34.11505541461,68.36501901140686,0.04424778761061947,0.19023579417512912,6117.86552046296,2.6569,0.45767453416149073,0.3830049908509065,False,False,False,True,False,False,False,0.4332280768364311,12,1
14.8,164.4,0.89,1.5310877356916723,73.93512116819453,48,0.0,9,0,3,11,48,3,113.20115725750038,86.98412698412699,0.08948004836759371,2.3442296543854524,5466.402142155606,0.7921,0.5756178721699058,0.3980357307474978,True,False,False,False,False,False,False,0.0,0,1
20.9,178.8,1.37,12.126228120431232,77.77358461964675,67,0.0,8,2,3,11,67,2,943.1002288414985,75.44303797468355,0.11624026696329254,147.04540842873718,6048.730464589355,1.8769000000000002,0.6068734522139851,0.6134803578553375,False,True,False,False,False,False,False,0.7600357670307675,3,1
5.4,151.7,0.79,3.8720031667027417,63.46093378459274,77,0.0,8,6,3,11,77,2,245.7209365758561,84.7486033519553,0.03536345776031435,14.99240852295606,4027.290116812464,0.6241000000000001,0.4819841314365858,0.38902524435853375,False,True,False,False,True,False,False,16.783241579967772,9,1
8.0,196.8,1.415,4.341237487898094,67.17996507488964,25,0.0,10,2,4,11,25,3,291.64418281879557,81.49068322981367,0.04044489383215369,18.846342926331754,4513.147707463391,2.002225,0.4850929272690844,0.41631196279520843,False,False,False,True,False,False,True,0.4332280768364311,12,1
20.0,99.6,2.95,1.0065697940003338,74.84082154997758,28,0.0,10,6,4,11,28,3,75.33251033037666,25.215189873417717,0.1988071570576541,1.0131827501938744,5601.148570275588,8.7025,0.42386776197154874,0.39284865986765977,False,False,True,False,False,False,True,0.7600357670307675,3,1
10.7,202.5,0.8,10.36651893406818,65.57243836255888,24,13.827777639862925,10,5,4,11,24,3,679.7579238384853,112.5,0.05257985257985258,107.46471481039409,4299.744672811584,0.6400000000000001,0.5647190943698658,0.5198797783707707,False,False,True,False,True,False,False,10.446048244642883,2,0
9.4,153.3,1.71,4.596533451503202,72.97082536989555,44,0.0,9,6,3,11,44,3,335.41283979652343,56.56826568265683,0.06092028515878159,21.12811977078794,5324.741355163792,2.9240999999999997,0.44934586255259473,0.4499950758511771,False,False,False,True,False,False,True,0.4332280768364311,12,1
20.4,206.0,0.18,7.218255329623287,61.11457446168789,23,0.0,10,6,4,11,23,3,441.1406028257378,174.5762711864407,0.09855072463768115,52.103210003634985,3734.9912116331934,0.0324,0.7134228811861351,0.43927561055343545,False,False,True,False,False,True,False,1.1520095717878343,6,1
10.9,191.1,3.85,4.408049433822445,82.90378525042853,38,0.063822462320471,9,3,3,11,38,3,365.44398363488904,39.402061855670105,0.05674128058302968,19.430899811022375,6873.03760884917,14.822500000000002,0.31586676016830295,0.49616861204292273,False,False,False,True,False,True,False,10.446048244642883,2,0
19.1,125.3,1.25,0.8275741898616928,71.17182810387031,4,4.861683777914125,10,4,4,11,4,3,58.89996798403614,55.68888888888889,0.1512272367379256,0.6848790397252372,5065.4291156468635,1.5625,0.5663155680224404,0.37118818198887343,False,False,True,False,False,True,False,0.7600357670307675,3,0
7.4,306.9,0.79,9.253200725322792,75.77735790715803,7,0.0,10,6,4,11,7,3,701.1831031495595,171.45251396648044,0.02403377720038974,85.62172366311424,5742.207971389526,0.6241000000000001,0.595272049689441,0.5502825379556244,False,False,False,False,True,False,False,0.4332280768364311,12,1
7.4,187.1,1.415,7.359134751363057,85.36087651046256,5,4.441941418971003,10,2,4,11,5,3,628.1821927349555,77.47412008281573,0.03934077618288145,54.156864288719404,7286.479238634439,2.002225,0.4732624323782809,0.5631166107071042,False,True,False,False,False,False,False,0.4332280768364311,12,0
8.0,300.2,0.45,1.5452841869844836,67.18703293176941,11,0.0,10,4,4,11,11,3,103.82305955986901,207.0344827586207,0.02656042496679947,2.3879032185442965,4514.097394174667,0.2025,0.624444800641154,0.36455824845564877,False,False,False,True,False,False,False,0.4332280768364311,12,1
6.4,370.9,2.14,4.6111814639242255,69.75337592933197,16,0.0,10,5,4,11,16,3,321.6454741314738,118.12101910828024,0.01720892713094918,21.262994493238363,4865.533453538708,4.5796,0.5157412943297937,0.43417915174252847,False,False,True,False,False,False,True,0.4332280768364311,12,1
9.3,27.82,0.26,17.73530688920215,52.749988760209746,4,24.14118849380468,10,3,4,11,4,3,935.5372390642839,22.07936507936508,0.32269257460097156,314.54111045418125,2782.5613142022544,0.06760000000000001,0.4889220997796032,0.5922585634629447,False,True,False,False,True,False,False,6.19632760179953,7,0
12.5,192.0,1.31,7.192984465912421,78.19524670782955,10,19.699160156314356,10,5,4,11,10,3,562.4571948776073,83.11688311688312,0.06476683937823834,51.73902552685739,6114.496607698329,1.7161000000000002,0.5356077339210579,0.5242108830948877,False,False,False,True,False,True,False,6.19632760179953,7,0
5.4,388.0,0.71,9.854680615492711,75.91163964570109,73,0.0,8,5,3,11,73,2,748.0849637067585,226.90058479532163,0.013881748071979436,97.1147300333678,5762.577033698777,0.5041,0.6304197956321378,0.5620950748909195,False,False,False,True,True,False,False,16.783241579967772,9,1
7.0,379.8,1.16,13.215023610272,41.60759328132083,4,44.74469149345535,10,4,4,11,4,3,549.8453275792494,175.83333333333331,0.01838235294117647,174.6368490200464,1731.1918186638143,1.3456,0.6054909236625927,0.45281800839465214,False,False,False,True,True,False,False,16.783241579967772,9,0
11.0,183.05,1.1,5.694839923340865,81.98320815756202,35,0.0,9,0,3,11,35,3,466.8812468592487,87.16666666666667,0.059766367834827486,32.43120175247699,6721.246419806143,1.2100000000000002,0.5320280504908836,0.5154007676154678,True,False,False,False,False,False,False,6.19632760179953,7,1
14.8,229.9,2.54,0.2759935886300777,88.93454527524432,67,0.0,8,3,3,11,67,2,24.545364303698804,64.94350282485875,0.06409701169337376,0.07617246096490857,7909.353343314481,6.4516,0.4829887397315167,0.44978491718311425,False,False,False,True,False,False,True,10.446048244642883,2,1
13.8,144.2,1.31,9.154863188624033,51.096198862896664,53,0.0,9,3,3,11,53,3,467.7787100485458,62.424242424242415,0.0950413223140496,83.81152000242339,2610.8215382366825,1.7161000000000002,0.5198760168302945,0.42505525023668683,False,True,False,False,True,False,False,10.446048244642883,2,1
12.9,213.0,1.28,13.092670212054728,42.01180847449918,22,6.24019333459331,10,5,4,11,22,3,550.0467533686239,93.42105263157893,0.0602803738317757,171.41801328162518,1764.9920512980013,1.6384,0.5546304548186737,0.45257274940449255,False,True,False,False,True,False,False,6.19632760179953,7,0
7.8,180.9,2.81,-1.0,64.86194067360137,70,0.0,8,0,3,11,70,2,-64.86194067360137,47.48031496062992,0.04288070368334249,1.0,4207.071347945784,7.896100000000001,0.3619357243037467,0.3057868426295833,False,False,False,True,False,True,False,0.4332280768364311,12,1
6.9,342.4,0.11,7.387450872200562,81.71531171729053,44,8.458831415237965,9,6,3,11,44,3,603.6678508180387,308.4684684684684,0.020093185789167155,54.57443038917684,6677.392169053959,0.0121,0.6660104588258866,0.5454132823041695,False,False,True,False,False,False,False,16.783241579967772,9,0
14.9,197.7,0.76,4.951682018349132,73.0325637845574,4,33.67162251107219,10,2,4,11,4,3,361.63403284592886,112.32954545454545,0.07498741821841974,24.51915481084213,5333.755372945445,0.5776,0.6070339010218393,0.4568821353696242,True,False,False,False,False,False,False,10.446048244642883,2,0
9.4,195.5,0.35,6.290910530282549,100.0,25,0.0,10,2,4,11,25,3,629.0910530282549,144.8148148148148,0.04783715012722647,39.57555530001986,10000.0,0.12249999999999998,0.5835115207373273,0.6165256596703061,True,False,False,False,False,False,True,0.4332280768364311,12,1
4.2,276.65,3.4,5.677406789784196,68.88614752611372,42,6.2675608789539945,9,0,3,11,42,3,391.0946816868338,62.87499999999999,0.0151269584008644,32.23294785668769,4745.301320989503,11.559999999999999,0.33628932077739937,0.4495925529531218,True,False,False,False,False,True,False,16.783241579967772,9,0
21.2,113.3,0.98,-1.0002798904327133,76.6984469724903,33,0.0,9,1,3,11,33,3,-76.71991413400187,57.22222222222222,0.18547681539807523,1.0005598592040807,5882.651767991907,0.9603999999999999,0.6017025846523744,0.3649641897525207,False,False,False,False,False,False,False,0.7600357670307675,3,1
6.5,392.5,1.91,6.41121873541605,63.97730259544144,44,7.560239343991709,9,5,3,11,44,3,410.172481041276,134.87972508591065,0.016518424396442185,41.10372567334977,4093.0952473886778,3.6481,0.5481246643959127,0.43864062477689086,False,False,False,True,False,True,False,16.783241579967772,9,0
5.4,138.8,0.07,9.348739171554376,90.08047591419154,47,0.0,9,3,3,11,47,3,842.138873771263,129.7196261682243,0.03862660944206008,87.3989240977552,8114.492140927242,0.004900000000000001,0.5318301743137648,0.623567773325505,False,True,False,False,False,False,True,1.5981011013434956,13,1
10.8,156.0,2.62,11.77033738447486,67.25385029981418,14,11.20382076292436,10,6,4,11,14,3,791.6005084337786,43.0939226519337,0.06878980891719745,138.5408421443665,4523.080380149815,6.864400000000001,0.3921687838108595,0.5542895717159597,False,False,False,False,False,False,True,6.19632760179953,7,0
9.7,153.0,1.02,6.085372743549477,54.22188180143803,59,0.0,9,5,3,11,59,3,329.9603616184324,75.74257425742574,0.06298701298701298,37.03176142793488,2940.0124660891165,1.0404,0.507365537968343,0.38382792087735584,True,False,False,False,False,False,True,0.4332280768364311,12,1
3.9,138.0,1.95,20.523255029640676,88.68919397721268,5,6.696540188911782,10,1,4,11,5,3,1820.1909463676077,46.77966101694915,0.02805755395683453,421.20399701167133,7865.773128327658,3.8024999999999998,0.3659493087557603,0.8235953646992491,False,True,False,False,True,False,False,1.5981011013434956,13,0
3.1,86.3,1.44,7.899980478213715,65.15006874182984,15,0.5260514288738583,10,6,4,11,15,3,514.6842712147374,35.368852459016395,0.035509736540664374,62.409691556157796,4244.5314570651535,2.0736,0.36767337206972545,0.47208058194336683,False,False,False,False,False,False,True,1.5981011013434956,13,0
5.3,148.5,0.8,10.93710686005716,59.266777034983605,20,0.0,10,1,4,11,20,3,648.2070736827973,82.5,0.03545150501672241,119.62030646830938,3512.55086011446,0.6400000000000001,0.4782606692045682,0.4989203924250141,False,False,True,False,True,False,False,1.5981011013434956,13,1
4.1,155.7,2.72,5.0452874167721395,90.9853811209634,29,0.0,10,0,4,11,29,3,459.047398479814,41.854838709677416,0.02616464582003829,25.454925117839288,8278.339577726962,7.398400000000001,0.31698845922660784,0.5483800618110082,False,True,False,False,False,True,False,1.5981011013434956,13,1
21.7,139.2,1.36,3.434598320568824,70.48354202489436,23,0.0,10,6,4,11,23,3,242.08265506644432,58.98305084745761,0.15477888730385164,11.796465623654187,4967.929696375049,1.8496000000000004,0.591870607092767,0.4160362965087917,False,False,False,False,True,False,False,0.7600357670307675,3,1
6.4,169.9,1.97,4.754699133109892,72.23005797243997,44,8.08342218846425,9,5,3,11,44,3,343.4321940260375,57.20538720538721,0.037448800468110006,22.607163846395956,5217.1812747020385,3.8809,0.40852382288118616,0.4492209197578977,False,False,False,True,False,False,False,16.783241579967772,9,0
9.5,312.2,1.415,10.839137162334753,69.98753861766521,9,0.0,10,5,4,11,9,3,758.6045307310736,129.27536231884056,0.03033205619412516,117.48689442390628,4898.255561759179,2.002225,0.5694577840112202,0.5507095212709245,True,False,False,False,False,True,False,0.4332280768364311,12,1
21.4,255.3,1.82,6.955563014396623,76.89328307292374,25,0.0,10,4,4,11,25,3,534.8360757975582,90.53191489361701,0.0834959032383925,48.37985684724224,5912.57698173278,3.3124000000000002,0.6218562211981566,0.5133033404376172,False,False,False,True,False,False,False,1.1520095717878343,6,1
12.8,139.2,1.1,10.859473814947949,74.07017208410498,17,23.12720289298121,10,4,4,11,17,3,804.3630942160265,66.28571428571428,0.09129814550641942,117.92817153754015,5486.390392568925,1.2100000000000002,0.523670607092767,0.5714993815873632,False,False,False,True,False,False,True,10.446048244642883,2,0
21.0,93.1,0.1,7.252207622736602,91.78674673372566,15,0.0,10,5,4,11,15,3,665.6565443285192,84.63636363636363,0.22316684378320936,52.594515403278876,8424.8068759611,0.010000000000000002,0.657960729312763,0.5932653655107124,False,False,False,True,False,True,False,0.7600357670307675,3,1
9.3,183.4,2.63,6.19605178829329,72.93875492747358,6,0.0,10,1,4,11,6,3,451.9323029042587,50.523415977961434,0.050433839479392624,38.39105776321248,5320.061970370051,6.916899999999999,0.3928384291725105,0.47946237903998495,False,False,True,False,False,False,False,0.4332280768364311,12,1
22.6,173.6,0.44,13.682017149084253,87.34751914044796,75,0.0,8,3,3,11,75,2,1195.090254809574,120.55555555555556,0.12943871706758306,187.19759326783557,7629.5890999909225,0.1936,0.6951478260869565,0.6901676939754507,False,False,True,False,False,True,False,0.7600357670307675,3,1
15.9,203.6,0.41,8.43361058358802,65.19592590201962,5,35.08869472863837,10,2,4,11,5,3,549.837050694093,144.39716312056737,0.07771260997067449,71.12578747560786,4250.508754221633,0.16809999999999997,0.6485802845121218,0.48219422387199434,True,False,False,False,False,False,True,10.446048244642883,2,0
7.8,204.7,1.72,13.215617292564463,57.595769066470034,63,0.0,9,0,3,11,63,3,761.1636416533908,75.25735294117648,0.037919299951385516,174.65254042352888,3317.2726143581463,2.9583999999999997,0.4634414746543779,0.5327698840148244,False,False,False,True,True,False,False,16.783241579967772,9,1
6.2,225.0,2.61,13.67295513162516,66.59392572530356,48,0.0,9,1,3,11,48,3,910.5357584808542,62.32686980609419,0.02743362831858407,186.9497020314348,4434.750943507248,6.812099999999999,0.3884434381887397,0.5862318724123248,False,True,False,False,False,True,False,0.4332280768364311,12,1
18.9,143.8,1.69,3.840773875892463,84.57791614472906,32,0.0,10,4,4,11,32,3,324.84465080609874,53.457249070631974,0.13052486187845302,14.751543965738012,7153.42389938482,2.8560999999999996,0.5402355840512924,0.4940317003545768,False,False,True,False,False,True,False,0.7600357670307675,3,1
7.5,394.8,1.53,7.359134751363057,72.18197619313275,32,0.0,11,0,4,10,-32,3,531.1968894249442,156.0474308300395,0.018948964123294592,54.156864288719404,5210.237687145984,2.3409,0.5899071528751754,0.4972221091204552,False,True,False,False,False,True,False,0.4332280768364311,12,1
12.7,181.8,1.84,6.012689576982455,78.81309612264785,56,0.0,9,0,3,11,56,3,473.87868158636104,64.01408450704226,0.06947483588621443,36.15243594915345,6211.504120437729,3.3856,0.4890766980565017,0.5054376923110563,False,False,False,True,False,False,False,10.446048244642883,2,1
22.6,345.2,1.86,7.861912800674756,72.50190100315754,43,0.0,9,6,3,11,43,3,570.0036235699782,120.69930069930068,0.06528018486424032,61.80967288541358,5256.5256490716565,3.4596000000000005,0.6846934882789021,0.508134620960316,False,True,False,False,False,True,False,1.1520095717878343,6,1
4.8,182.3,2.7,7.439481106100499,70.67226116411611,22,29.996085660742832,10,6,4,11,22,3,525.7649516558419,49.270270270270274,0.026186579378068738,55.345879128026304,4994.568498049034,7.290000000000001,0.34157723903025444,0.4911617783150136,False,True,False,False,False,False,True,16.783241579967772,9,0
20.1,178.9,1.19,14.032989612740009,79.59780584050313,18,0.0,10,4,4,11,18,3,1116.9951825566764,81.68949771689498,0.11172873818788216,196.924797471269,6335.810694622433,1.4161,0.6133335604087358,0.6579201415430436,False,False,False,True,False,True,False,0.7600357670307675,3,1
7.1,196.1,0.84,4.971363415327308,77.7834863464467,78,0.0,8,0,3,11,78,2,386.6899783393363,106.57608695652175,0.03602232369355657,24.714454207254796,6050.2707482078595,0.7055999999999999,0.5216721699058305,0.4810013039544351,False,False,True,False,False,False,False,0.4332280768364311,12,1
5.1,137.2,3.0,2.6761749872550125,73.4008397716456,47,0.0,9,2,3,11,47,3,196.43349144039087,34.3,0.03690303907380608,7.161912562409366,5387.683279182789,9.0,0.293468443197756,0.41657461545880514,False,True,False,False,False,False,False,1.5981011013434956,13,1
7.1,389.7,1.415,1.303055905183211,44.92367660306243,72,0.0,8,4,3,11,72,2,58.53806208016135,161.3664596273292,0.01817251087791144,1.6979546920328372,2018.136719536539,2.002225,0.5920416349428972,0.2487547060814013,False,True,False,False,False,False,True,0.4332280768364311,12,1
4.6,259.9,1.6,7.813777034107515,67.0621347598103,22,26.852577147507116,10,6,4,11,22,3,524.0085684444291,99.96153846153845,0.01763127635109237,61.05511153874603,4497.329918542958,2.5600000000000005,0.47422119815668196,0.48004417764291757,False,False,True,False,False,False,False,16.783241579967772,9,0
9.6,151.5,0.11,3.495784156355799,82.97843779895767,7,1.157229318278005,10,1,4,11,7,3,290.07470817675136,136.48648648648648,0.06295081967213115,12.220506867828226,6885.421139555488,0.0121,0.5782639150470847,0.47964411209455443,False,False,True,False,False,True,False,0.4332280768364311,12,0
10.0,221.9,2.93,6.074290614287408,71.43449178148033,20,0.0,10,1,4,11,20,3,433.91386296463696,56.463104325699746,0.04486316733961417,36.897006466820095,5102.886616078381,8.584900000000001,0.39898008415147257,0.4696856980405608,True,False,False,False,False,False,True,0.4332280768364311,12,1
20.8,229.5,3.55,8.5343231273451,74.94439706351929,12,1.1527772339565368,10,1,4,11,12,3,639.5997011241269,50.43956043956044,0.09023861171366594,72.83467124193746,5616.6626512144385,12.6025,0.46194830695251454,0.5328020641021174,False,False,False,True,False,False,False,1.1520095717878343,6,0
4.7,246.1,0.75,21.659701873795445,75.43950972124235,78,0.0,8,6,3,11,78,2,1633.9972900674024,140.62857142857143,0.019020639417239985,469.1426852616979,5691.119626981418,0.5625,0.5349262672811059,0.7783971900502973,True,False,False,False,True,False,False,16.783241579967772,9,1
6.2,108.6,2.9,10.263488555210785,37.897226724505714,37,0.0,9,4,3,11,37,3,388.9577527611927,27.846153846153847,0.05656934306569344,105.33919732294277,1436.19979340859,8.41,0.29527749949909843,0.37959530282110227,False,False,True,False,True,False,False,1.5981011013434956,13,1
6.9,148.5,1.44,6.0969906983867235,45.955356034229126,0,13.365043241415654,11,0,4,11,0,3,280.1893782817452,60.86065573770492,0.046153846153846156,37.17329557621422,2111.8947482327594,2.0736,0.4430606692045682,0.3427104898008269,False,False,True,False,False,False,False,1.5981011013434956,13,0
6.4,264.5,1.415,2.725124483522692,66.63937847899976,68,0.0,8,2,3,11,68,2,181.60060185985742,109.52380952380952,0.024105461393596987,7.42630345069482,4440.806764067376,2.002225,0.5097861751152073,0.38367399369815813,True,False,False,False,False,False,False,0.4332280768364311,12,1
23.4,177.0,0.33,7.638820828672998,67.4963897145819,75,0.0,8,1,3,11,75,2,515.5928276119781,133.08270676691728,0.13146067415730336,58.35158365256842,4555.762624502717,0.10890000000000001,0.7139915047084752,0.47897476298818886,False,False,False,True,False,False,False,0.7600357670307675,3,1
12.1,161.0,0.82,0.0134046586447844,73.67863411098453,55,0.0,9,2,3,11,55,3,0.9876369396717155,88.46153846153847,0.07469135802469136,0.00017968487338319313,5428.541124460334,0.6723999999999999,0.5521741935483871,0.3686414631802461,True,False,False,False,False,False,False,10.446048244642883,2,1
11.0,247.8,0.06,4.240917942086119,61.79074693936699,23,10.648664721354296,10,4,4,11,23,3,262.0494873500644,233.77358490566039,0.04421221864951768,17.985384991507964,3818.096407324891,0.0036,0.6541481065918653,0.3875076671411781,False,False,True,False,False,False,True,6.19632760179953,7,0
11.4,216.1,1.65,16.86550780507536,54.50840100794862,48,0.0,9,2,3,11,48,3,919.311862641735,81.54716981132076,0.0525103638876094,284.4453535230579,2971.1657804433344,2.7224999999999997,0.5118938088559407,0.5849394573959501,False,False,False,True,True,False,False,6.19632760179953,7,1
21.7,139.0,0.39,18.025478267250143,53.201868057222335,18,0.0,10,4,4,11,18,3,958.9891164425708,99.99999999999999,0.155,324.9178667631072,2830.438764778094,0.1521,0.6693503907032659,0.599892763973867,False,False,False,True,True,False,False,0.7600357670307675,3,1
12.2,170.8,2.52,3.622429658654362,65.25878153783631,16,22.855306617748624,10,5,4,11,16,3,236.39534573030397,48.52272727272727,0.07101280558789289,13.121996631898758,4258.708567803045,6.3504000000000005,0.4230647966339411,0.3933916677911716,False,False,True,False,False,False,True,10.446048244642883,2,0
20.2,151.9,1.54,7.535852013409603,61.220224745367574,38,0.0,9,3,3,11,38,3,461.3465539087667,59.803149606299215,0.13211249182472204,56.789065568009576,3747.915917873316,2.3716,0.570104347826087,0.44568666111659294,False,False,False,True,True,False,False,0.7600357670307675,3,1
30.0,226.0,0.42,4.99034223036548,87.20282896417717,0,7.868074220871248,11,0,4,11,0,3,435.17195998727135,159.1549295774648,0.13215859030837004,24.90351557616911,7604.3333793555375,0.17639999999999997,0.8022445201362454,0.5284495589910199,False,False,True,False,False,False,False,0.4332280768364311,12,0
9.7,189.1,4.68,0.635803514885902,85.83920966535608,56,0.0,9,6,3,11,56,3,54.57687122026129,33.29225352112676,0.051025775907417144,0.40424610954126744,7368.36991597296,21.902399999999997,0.23626459627329194,0.44097294829001216,False,True,False,False,False,False,False,0.4332280768364311,12,1
6.3,307.9,1.66,14.516260323747524,71.29418239703963,37,6.3567522697415955,9,5,3,11,37,3,1034.9249112441655,115.75187969924811,0.020394949821948852,210.72181378680656,5082.860443662356,2.7556,0.5152731316369465,0.6253535804046773,True,False,False,False,True,False,False,16.783241579967772,9,0
12.8,137.3,0.57,5.751417982392254,73.0325637845574,14,27.68401919875641,10,0,4,11,14,3,420.0408006507127,87.45222929936307,0.09255242227042661,33.07880880818498,5333.755372945445,0.32489999999999997,0.5649285513925065,0.47169553325910385,False,False,True,False,False,False,True,10.446048244642883,2,0
